geometry
"POLYGON ((198888.81946077006 452658.33800925536, 198880.61455719313 452654.74292786495, 198879.13943136588 452658.1539213005, 198873.60855225398 452655.8488239682, 198868.26134415553 452669.30766846956, 198881.6291415697 452674.9318228074, 198888.81946077006 452658.33800925536))"
"POLYGON ((198931.45831524816 452704.31928213395, 198933.19033392123 452700.6844074665, 198935.7934091348 452701.6964238669, 198937.43134958798 452698.16255436535, 198936.441312348 452697.6815080596, 198938.39347993492 452693.06452372327, 198939.22243671343 452693.4206517805, 198941.48142422095 452688.35160555923, 198931.2716968641 452682.8015177744, 198930.88270877762 452683.37251229835, 198930.07468410116 452683.06050894747, 198922.3144566288 452700.64021613984, 198931.45831524816 452704.31928213395))"
"POLYGON ((198867.56314224683 452683.8604770603, 198863.42321749407 452682.3284012346, 198860.29518387857 452690.540367798, 198863.99210770478 452692.0704353675, 198867.56314224683 452683.8604770603))"
"POLYGON ((198875.183115487 452680.4175895331, 198872.76418155196 452679.4496326425, 198868.08803460837 452688.9634112598, 198874.18296973858 452691.5105158881, 198876.31701664743 452687.17857945495, 198878.7301704582 452681.8687603141, 198875.183115487 452680.4175895331))"
"POLYGON ((198936.13507170044 452716.5773027918, 198939.0951450754 452708.097436483, 198936.85528500905 452707.3773949731, 198935.1751871758 452711.8573639244, 198932.69516483686 452711.0573659323, 198931.1751281807 452714.6572917561, 198936.13507170044 452716.5773027918))"
"POLYGON ((198873.58191747847 452693.0745062723, 198870.87503262702 452692.0064839559, 198869.4849368871 452696.459433106, 198871.65800391286 452697.38547490485, 198873.58191747847 452693.0745062723))"
"POLYGON ((198870.55881404737 452699.0823777127, 198866.60595700666 452698.0623155495, 198864.31089873498 452705.330187674, 198866.98886119798 452706.54130983446, 198870.55881404737 452699.0823777127))"
"POLYGON ((198918.95331016567 452713.10511964967, 198916.6953605331 452712.0170674145, 198916.42830796298 452712.7640666687, 198912.7753665363 452711.0570573296, 198909.5882774441 452716.21594371303, 198915.5701528051 452719.6149900884, 198918.95331016567 452713.10511964967))"
"POLYGON ((198915.41516754127 452721.7769514297, 198908.69524172452 452717.93693884864, 198906.1353013781 452722.096840393, 198913.49515705166 452726.2569703107, 198915.41516754127 452721.7769514297))"
"POLYGON ((198920.69507434216 452724.4169992283, 198915.97519562254 452721.9369114784, 198913.97503088025 452726.33697446797, 198918.5351024719 452729.1368798642, 198920.69507434216 452724.4169992283))"
"POLYGON ((198915.18406665933 452727.98590697953, 198905.6302228485 452723.3438349577, 198903.89517476945 452726.8967730129, 198914.53494177922 452732.41683046153, 198916.07101446195 452729.556912408, 198914.77403119707 452728.80589025, 198915.18406665933 452727.98590697953))"
"POLYGON ((198865.29681489168 452707.24336186575, 198853.83199110703 452702.054153412, 198847.89484389263 452716.3229674528, 198853.69474190447 452718.98504241946, 198852.67161230062 452721.5798984431, 198857.90355959788 452723.99002466263, 198865.29681489168 452707.24336186575))"
"POLYGON ((198915.16199571223 452735.2468369244, 198910.26804645552 452732.8008007605, 198908.36500064415 452736.6067660195, 198913.12296829926 452738.64583655866, 198915.16199571223 452735.2468369244))"
"POLYGON ((198909.72403631514 452731.8488711905, 198903.19911495064 452728.1787395562, 198900.75204500058 452733.20758418704, 198907.14099373977 452736.74276397144, 198909.72403631514 452731.8488711905))"
"POLYGON ((198912.82853409514 452742.6653090471, 198908.51167599493 452739.08434924996, 198907.55653038912 452740.92829039454, 198903.80268483495 452739.2212084387, 198904.82663461767 452737.37719855533, 198902.64265317205 452736.21722876653, 198899.49669698908 452742.98213260254, 198909.02150974862 452745.7922044818, 198911.33247867305 452745.9283725844, 198912.82853409514 452742.6653090471))"
"POLYGON ((198024.9771517831 452242.4695668076, 198024.92427332487 452239.99248535186, 198018.46423673403 452240.03243608755, 198017.78771582624 452275.88307580707, 198034.42860265568 452276.0164272239, 198034.56218628804 452242.73574042524, 198024.9771517831 452242.4695668076))"
"POLYGON ((197913.9085645679 452350.0083962325, 197910.97062358435 452350.0083738437, 197906.18953321956 452356.1962607261, 197914.02941729678 452359.24432398705, 197914.05142074998 452358.49132167094, 197913.9085645679 452350.0083962325))"
"POLYGON ((197911.9281408181 452424.20621165936, 197911.92841735113 452405.69032569206, 197909.57859927666 452405.6343504935, 197909.467443152 452406.19429606973, 197901.24453442942 452406.0261996573, 197900.79635636075 452419.6189889082, 197906.94927500884 452422.8631344795, 197911.9281408181 452424.20621165936))"
"POLYGON ((197911.91486071062 452447.7470006846, 197911.96602685287 452431.547166719, 197906.53211410664 452431.34500821785, 197905.37494357265 452439.1939871169, 197903.96601287485 452438.9929040589, 197902.6578225452 452447.5958141154, 197911.91486071062 452447.7470006846))"
"POLYGON ((197908.42637838982 452601.81772285886, 197908.86264153378 452522.0133282455, 197870.89458013637 452522.5626422568, 197870.9034394473 452527.6475800949, 197834.5741429944 452527.61508199363, 197826.8642741139 452527.6150438796, 197826.72301812968 452535.07189929456, 197819.4531272375 452534.9818327038, 197818.85299897785 452549.0017250098, 197794.2431084159 452548.3913483554, 197794.15303888332 452552.321178795, 197793.62302538953 452552.3012449938, 197793.23290043033 452564.88209964574, 197786.3430012831 452564.6910662297, 197786.67861624097 452583.4909306029, 197787.22441069584 452593.7688219048, 197809.3562937206 452594.74508261075, 197809.51628387065 452593.30711423635, 197833.62504218562 452594.26648405346, 197833.1460790466 452599.2195306793, 197908.42637838982 452601.81772285886))"
"POLYGON ((197870.36289505963 452527.0377061303, 197871.11146252538 452490.33800292795, 197881.7593422828 452490.4632704365, 197881.75983689507 452462.9504566063, 197838.07220130195 452463.37768450676, 197837.2181919069 452526.97315141454, 197870.36289505963 452527.0377061303))"
"POLYGON ((197898.14112127235 452496.28844907496, 197898.29123034386 452491.0283919927, 197908.34116034117 452491.2686102583, 197909.05154133434 452462.66878700466, 197881.81185486782 452462.95840981003, 197881.7913439817 452492.2980985103, 197880.1613973802 452492.2480736699, 197880.01121787634 452495.7081435004, 197898.14112127235 452496.28844907496))"
"POLYGON ((198041.5374196934 452466.9038911742, 198024.017539284 452466.64358517353, 198020.05753815424 452470.4835853161, 198018.86628742347 452553.49282993993, 198022.7661638948 452557.33296212077, 198041.5559433736 452557.5332648513, 198052.3058863786 452557.653418351, 198056.12596172089 452554.1634484913, 198057.33721443696 452470.83419424377, 198053.5473850155 452467.0841364085, 198041.5374196934 452466.9038911742))"
"POLYGON ((198045.79737831876 452595.082955605, 198038.61333249492 452595.0828047751, 198038.48539926522 452597.00483793736, 198025.52045758395 452597.5425746265, 198025.03946409654 452658.02208157605, 198050.47928855565 452658.50247842126, 198057.67923734023 452658.02257605095, 198058.16012977215 452597.5431637386, 198048.11625363294 452597.30700766545, 198045.95722268184 452597.15895468753, 198045.79737831876 452595.082955605))"
"POLYGON ((198089.35883990506 452667.14300726, 198090.66272007773 452605.84059752163, 198076.3998865117 452606.1833308106, 198076.39891511825 452666.6628461338, 198089.35883990506 452667.14300726))"
"POLYGON ((198049.82290935013 452740.0458425202, 198051.60783483542 452681.1133651673, 198048.13491296713 452680.8173405898, 198043.98297597628 452680.4631966272, 198043.49599997516 452681.43726809084, 198036.03308395532 452681.11313642876, 198036.03309249692 452680.4631051299, 198028.2460385268 452680.3010363659, 198026.46016002665 452739.55841627996, 198048.1490002679 452740.0108502825, 198049.82290935013 452740.0458425202))"
"POLYGON ((198082.05662066254 452744.5103431186, 198081.64328464688 452707.7696722751, 198065.43734676304 452707.8593386946, 198065.3562000765 452722.1462670789, 198062.6791385618 452722.3092228641, 198062.5170921426 452730.50809701055, 198065.43697223414 452730.58913378074, 198065.19377155174 452744.5510241234, 198082.05662066254 452744.5103431186))"
"POLYGON ((197827.65865620304 452872.02916155267, 197828.6962384858 452835.6424485585, 197846.2020165963 452835.79871378426, 197847.15751178135 452804.42506688036, 197833.9486176757 452804.06386159075, 197834.58430195984 452767.1571516966, 197820.60832818295 452767.99495213194, 197812.5004429015 452767.9946797654, 197802.43352210603 452766.3706087549, 197793.83321332143 452788.5753634537, 197792.4882383137 452788.57636875584, 197792.48827875874 452787.46231597726, 197782.779316544 452787.4621265999, 197782.62036884364 452788.73609808384, 197780.39237215626 452788.89512594265, 197779.5962326416 452795.2650684292, 197777.3682270051 452795.26498856675, 197777.52728467615 452796.3799322921, 197776.0952264727 452796.5389195642, 197775.139535655 452843.20148923015, 197778.0045809871 452843.3606476203, 197778.00439901487 452850.36848019226, 197781.66438290413 452850.5275875471, 197781.5053245969 452851.482642608, 197789.78121965524 452851.4827021209, 197789.78126919165 452850.52775704063, 197798.52028631905 452850.5278387778, 197798.05681421334 452871.39170963503, 197827.65865620304 452872.02916155267))"
"POLYGON ((198035.98467420993 452450.9714098743, 197858.61217801337 452448.07854144135, 197858.61204737797 452455.665503417, 198036.7075695573 452459.64131104713, 198035.98467420993 452450.9714098743))"
"POLYGON ((197992.69652555877 452482.9880070251, 197913.49038962863 452477.8147882874, 197912.12818609815 452550.76011361426, 197990.78942266345 452553.21142271906, 197992.69652555877 452482.9880070251))"
"POLYGON ((197844.82815923129 452690.62756181555, 197906.29139368798 452693.62113954173, 197907.6738616169 452616.96475237404, 197846.21055437592 452615.81277228496, 197844.82815923129 452690.62756181555))"
"POLYGON ((198890.82411755197 452154.0130292177, 198890.57722697753 452149.1741629943, 198880.2253788974 452149.2709605384, 198880.3072676467 452154.2597807182, 198890.82411755197 452154.0130292177))"
"POLYGON ((198960.6826918587 452171.05826190853, 198960.55273723128 452170.1782366517, 198960.19280682842 452170.19821272296, 198959.2630468547 452148.8384583882, 198960.35303954704 452148.7784385313, 198960.00316653363 452141.36844793626, 198952.3932971055 452141.66829438665, 198952.57320147188 452144.0683268245, 198932.60331687107 452144.9980572556, 198933.65295030945 452170.5577951441, 198938.81290248435 452170.40792176925, 198938.82285977452 452170.1579150272, 198941.58284846693 452170.07794105273, 198941.59281203334 452169.8179338717, 198945.93281063816 452169.68804794655, 198945.95287347818 452169.9080722089, 198955.23275252988 452169.5681711949, 198955.3027224945 452171.2180976961, 198960.6826918587 452171.05826190853))"
"POLYGON ((198945.90642003634 452192.421809831, 198945.94460424993 452184.42491377867, 198944.75560336187 452184.42877857527, 198944.7786939191 452179.38597057876, 198939.63080511044 452179.27585899044, 198939.70080203778 452176.4628615306, 198938.35670971547 452176.4557776609, 198936.39771326535 452176.53086339997, 198936.34577368633 452176.7978248542, 198933.57883706133 452176.73171761574, 198933.79773321122 452179.49968281115, 198933.68161588217 452186.63360712375, 198939.41967507283 452186.5516808304, 198939.4645801949 452192.4797558267, 198945.90642003634 452192.421809831))"
"POLYGON ((198955.04735239284 452196.9788788587, 198956.36548117362 452190.4800598166, 198958.66533059397 452190.7780150993, 198960.1555225453 452180.0301108426, 198948.62767650335 452178.86004686553, 198946.54333765272 452196.0648613674, 198955.04735239284 452196.9788788587))"
"POLYGON ((198967.6072601895 452193.90409745503, 198968.75640682585 452186.31122743944, 198968.9804417451 452181.6133719403, 198969.095498413 452180.63934564474, 198961.2706004093 452179.43523074547, 198960.08844121173 452187.23616029124, 198959.1713171763 452193.15301158617, 198957.16437800802 452192.84606857045, 198956.12021696207 452200.2149427951, 198965.22215970943 452201.5620363031, 198965.295124242 452201.06698679784, 198967.6072601895 452193.90409745503))"
"POLYGON ((198976.24541610142 452158.9530359333, 198965.258541227 452158.1928418798, 198963.22733512407 452171.12270674965, 198967.2302395011 452172.2987042499, 198974.48923394486 452172.93587673065, 198975.8093980946 452162.7919955836, 198976.24541610142 452158.9530359333))"
"POLYGON ((198939.5503952102 452201.33361255075, 198939.14542626785 452197.6306229541, 198936.71548790764 452197.6886030777, 198936.8896287968 452188.14377423545, 198932.19869462488 452188.3506344834, 198932.36747582103 452201.235575179, 198939.5503952102 452201.33361255075))"
"POLYGON ((198940.47811357258 452215.79949808726, 198939.9732137914 452208.946588265, 198932.9952103051 452208.9515335785, 198933.54112214223 452216.0763927878, 198940.47811357258 452215.79949808726))"
"POLYGON ((198949.7571402774 452209.43268604786, 198941.4562135386 452208.37961955357, 198941.37621333657 452208.3886698496, 198941.63614019752 452214.7485516034, 198942.3061349777 452214.8086746369, 198942.40619579714 452215.9984977581, 198950.29609054996 452215.83873540873, 198950.29613431272 452209.54871974525, 198949.7571402774 452209.43268604786))"
"POLYGON ((198953.53615183933 452205.07382633584, 198954.2052112849 452199.2089415839, 198946.95033553307 452198.1277901659, 198946.1273219669 452201.8327302305, 198940.46740026958 452201.3186567568, 198940.15931612498 452204.04461970937, 198953.53615183933 452205.07382633584))"
"POLYGON ((198945.7034957811 452196.27184682875, 198940.02343816296 452195.2717350239, 198939.57167685044 452200.94021894806, 198945.1475432378 452201.65670933545, 198945.7034957811 452196.27184682875))"
"POLYGON ((198991.38700023037 452199.34857700235, 198968.69725587414 452195.6881704911, 198965.9370634265 452204.86799980747, 198986.47687717635 452210.47835769877, 198991.38700023037 452199.34857700235))"
"POLYGON ((198892.73641230678 452222.3396762736, 198891.8746686308 452209.6267812117, 198877.86574697873 452210.0896321616, 198878.28760817804 452220.68154594454, 198892.73641230678 452222.3396762736))"
"POLYGON ((198949.33388279867 452227.5786000702, 198949.85007507633 452218.8116450297, 198933.82611721277 452219.24938078097, 198934.2660747013 452226.84933790454, 198949.33388279867 452227.5786000702))"
"POLYGON ((198893.4470478148 452242.9475613868, 198893.87715481396 452240.37060294586, 198893.64827271667 452232.28466520633, 198877.57634450882 452232.0514570048, 198877.81328597348 452239.86836662766, 198877.1072803508 452241.35233823623, 198884.44615459218 452240.815401753, 198885.86715025597 452243.1844214475, 198893.4470478148 452242.9475613868))"
"POLYGON ((198893.21004351394 452244.1325021427, 198883.73516894173 452244.132412322, 198883.97205976292 452248.6323552895, 198883.49802323192 452251.475360159, 198885.1559617035 452252.18531473464, 198893.68400604423 452251.94853083376, 198893.21004351394 452244.1325021427))"
"POLYGON ((198892.92187240138 452254.36645282304, 198875.33208898373 452253.67019031884, 198874.19778285135 452272.2970691041, 198884.9866431594 452272.04121053586, 198893.31873246207 452265.99335321516, 198892.92187240138 452254.36645282304))"
"POLYGON ((198884.93363787082 452333.02670385275, 198879.6687398204 452332.58763057966, 198879.26562459435 452339.64450019645, 198885.08259510284 452340.3616544979, 198884.93363787082 452333.02670385275))"
"POLYGON ((198868.6756996814 452344.2452889309, 198864.29569511453 452342.8982740609, 198862.58558021416 452350.07125941786, 198866.86055068305 452351.49626203394, 198868.0486177401 452346.4613357653, 198868.4256911824 452344.87536358647, 198868.6756996814 452344.2452889309))"
"POLYGON ((198870.90300627158 452332.10715107125, 198864.19702229457 452331.7540673771, 198863.79398236744 452338.48392118386, 198870.62385061916 452338.7920192663, 198870.90300627158 452332.10715107125))"
"POLYGON ((198870.66295238168 452341.4173663155, 198870.4899503935 452341.4073272789, 198870.08981587217 452344.9373517686, 198872.0998417629 452345.0573188342, 198872.45386291936 452342.61045853293, 198870.4899459201 452342.4992819291, 198870.66295238168 452341.4173663155))"
"POLYGON ((198850.9208353874 452342.662024257, 198851.7179033423 452337.0041117216, 198861.04080966042 452337.9602363346, 198862.19283189572 452332.30829614453, 198857.06292310188 452331.8332556596, 198848.3350654845 452331.3740797629, 198847.2548713843 452341.9450292618, 198850.9208353874 452342.662024257))"
"POLYGON ((198831.65013704734 452333.3588645079, 198831.46313198828 452328.93585599004, 198821.7012281066 452329.5677456612, 198821.5412219009 452333.47264042124, 198831.65013704734 452333.3588645079))"
"POLYGON ((198823.50611244317 452335.8446403372, 198820.8261283338 452335.7646555159, 198820.92602256456 452340.5646570312, 198823.66605428056 452340.5745765189, 198823.66202880326 452340.45462774474, 198823.50916309457 452335.92457675235, 198823.50611244317 452335.8446403372))"
"POLYGON ((198829.7461076387 452340.49468675087, 198829.7960118607 452339.3747610969, 198831.6761061993 452339.3747413166, 198831.76604284774 452335.8148190769, 198823.50916309457 452335.92457675235, 198823.66202880326 452340.45462774474, 198829.7461076387 452340.49468675087))"
"POLYGON ((198808.8902017635 452343.13527781033, 198808.95911060087 452341.6574362938, 198811.12020264668 452341.7154056548, 198811.37134018194 452329.50856468466, 198807.8454076463 452329.4573912552, 198807.65412235333 452343.1463422363, 198808.8902017635 452343.13527781033))"
"POLYGON ((198806.34332353764 452329.8534480574, 198800.0434496947 452329.77429393574, 198800.0043647595 452335.91728533, 198804.21722691655 452336.2323721534, 198806.30424922841 452335.9954395999, 198806.34332353764 452329.8534480574))"
"POLYGON ((198798.46739416104 452336.27426940395, 198792.4663868308 452336.2090920151, 198792.56037814208 452338.2710938205, 198783.27942933113 452338.5519769375, 198784.77926624578 452350.45891027537, 198796.21620512358 452349.61511157436, 198797.02325929582 452344.73014444485, 198797.02321115616 452343.38907697244, 198796.92435233548 452338.1152630518, 198798.58932110725 452337.9472486881, 198798.46739416104 452336.27426940395))"
"POLYGON ((198791.0644144868 452335.2871468994, 198791.42557347455 452330.02322225657, 198787.1855245465 452330.08316529606, 198787.11560631095 452331.0631711674, 198784.70552367883 452331.0031556773, 198784.6895426075 452330.0791397334, 198781.6015668759 452330.14702650486, 198781.4174815668 452335.3860315949, 198791.0644144868 452335.2871468994))"
"POLYGON ((198778.67461394286 452330.1100192694, 198770.23567024106 452330.03683306166, 198770.52957435447 452338.85479622096, 198778.95744586314 452337.5608967193, 198779.06343050857 452337.2429071788, 198778.95757491962 452330.32203693833, 198778.67461394286 452330.1100192694))"
"POLYGON ((198804.4458880714 452361.1541469566, 198804.4559548904 452359.7740850076, 198807.53585731128 452359.8542200256, 198807.335999147 452353.7141893589, 198800.54601761728 452353.30410987267, 198800.58591398466 452358.5740970405, 198801.98595910333 452358.6140777137, 198801.8459399942 452361.02411005466, 198804.4458880714 452361.1541469566))"
"POLYGON ((198790.5149754617 452367.0837950674, 198790.1400257105 452356.1149628373, 198783.76513983143 452357.0528619308, 198784.3279813821 452367.45876270335, 198790.5149754617 452367.0837950674))"
"POLYGON ((198804.76677287187 452368.13910597924, 198803.9558390958 452363.58416043356, 198797.81594488645 452364.044032914, 198797.24605275464 452353.144132249, 198797.03214200152 452351.949099291, 198797.0321661355 452350.0931068775, 198783.31724744933 452351.5359267501, 198783.83212629383 452355.45479406766, 198791.2571726851 452354.8360712325, 198791.3599553802 452367.00497099233, 198797.95989554873 452367.21102086024, 198798.1669041624 452369.8929547225, 198804.76677287187 452368.13910597924))"
"POLYGON ((198781.59093027463 452366.30271753663, 198781.68501535678 452363.2087630247, 198773.53313816484 452363.70465533587, 198773.5330774855 452366.2415812324, 198781.59093027463 452366.30271753663))"
"POLYGON ((198768.74668281787 452330.7908468581, 198763.00473168798 452330.6087167564, 198762.81276311725 452330.62367740663, 198762.98854752304 452339.8946077226, 198768.8375875209 452339.5607502686, 198768.74668281787 452330.7908468581))"
"POLYGON ((198847.99824726346 452747.7116376394, 198852.0584965924 452738.40182439797, 198849.6084902695 452737.42173639586, 198847.29840484136 452741.8317052981, 198843.61548268804 452740.0945758285, 198845.33847211875 452736.7917226457, 198842.4685204119 452735.5316574307, 198838.9685097842 452743.23154423, 198847.99824726346 452747.7116376394))"
"POLYGON ((198837.3584172632 452743.0915249636, 198840.78851679777 452735.8816196872, 198833.22863367287 452733.50155338657, 198831.68863411446 452736.72154718277, 198830.98861950095 452736.3714898421, 198829.16855862964 452740.7814666076, 198833.85848698803 452743.02142377174, 198834.41847350835 452741.9715228535, 198837.3584172632 452743.0915249636))"
"POLYGON ((198830.4716317564 452735.3705451752, 198825.65871817147 452733.3073898474, 198824.11165985226 452737.0033323704, 198828.9245147823 452739.49540855846, 198830.4716317564 452735.3705451752))"
"POLYGON ((198827.7215680361 452742.67438249296, 198828.8635187198 452739.94638284296, 198824.0017062139 452737.8923082255, 198822.39166127483 452741.46437509573, 198825.2795391398 452742.5903241097, 198825.4015543596 452741.9872907445, 198827.7215680361 452742.67438249296))"
"POLYGON ((198824.7055411224 452742.9073394418, 198821.77070058792 452741.81529299694, 198820.804602273 452744.17224303214, 198823.8866093655 452745.29635519825, 198824.7055411224 452742.9073394418))"
"POLYGON ((198821.12839617254 452741.0223268635, 198818.11732317586 452739.5942534321, 198814.7692122773 452746.70212460717, 198817.7982538136 452747.3052478085, 198818.74325451476 452746.9332728024, 198821.12839617254 452741.0223268635))"
"POLYGON ((198824.75878875796 452729.68344408786, 198819.88389805346 452727.9283455481, 198818.52378788867 452731.54537100176, 198823.10576255442 452733.3664597322, 198824.75878875796 452729.68344408786))"
"POLYGON ((198811.47984015566 452732.0812340173, 198810.6188367936 452731.84227124817, 198809.06481643327 452735.89215734653, 198810.53379994674 452736.8321168352, 198812.45681800126 452732.417234227, 198811.47984015566 452732.0812340173))"
"POLYGON ((198813.64799747005 452724.2012835552, 198803.56916437237 452719.99815490673, 198802.54402157932 452722.08616392605, 198812.707945852 452726.37520126224, 198813.64799747005 452724.2012835552))"
"POLYGON ((198970.1086370673 452846.8858335298, 198970.72874298954 452844.3007941295, 198973.35665959885 452844.80094968673, 198974.96785932587 452837.6579145025, 198975.10885978717 452836.7270662463, 198975.08990710764 452836.20503853273, 198975.12087220472 452835.53103371226, 198974.55186607744 452835.049061874, 198973.65583169513 452834.5870152792, 198972.43384322908 452834.3449154171, 198973.33791629743 452830.400025631, 198967.6179409912 452829.410882206, 198967.5160210483 452828.98887773295, 198966.73101144846 452828.84492716944, 198968.15618631654 452821.5810088287, 198966.07817613072 452821.1299004399, 198968.06232416243 452809.5901078393, 198951.47645687932 452806.3658667731, 198951.03946315247 452807.27586805227, 198949.34651066054 452806.69884590467, 198946.75532861572 452819.81966580363, 198949.19525928408 452820.4587302124, 198948.34923716506 452825.99861698295, 198928.05644337926 452822.50536363735, 198925.59330400595 452836.3001775779, 198944.4240597439 452839.7053880719, 198944.05797189975 452842.3934322957, 198970.1086370673 452846.8858335298))"
"POLYGON ((198967.46836998625 452809.26307868614, 198969.7555959762 452796.5412477043, 198948.4517747272 452792.4529201705, 198945.69051963047 452805.89974892576, 198950.8754183944 452806.9688091011, 198951.19455537983 452806.13885923673, 198967.46836998625 452809.26307868614))"
